objectid,display_template,parentid,sequence,filename,object_location,image_alt_text,image_small,image_thumb,object_transcript,title,ark,avian_id,uid,archival_call_number,archival_collection,finding_aid_ark,archival_series_title,folder_title,box,folder_num,contributing_institution,contributing_institution_uri,creator,creator_uri,interviewee,interviewee_uri,interviewer,interviewer_uri,contributor,contributor_uri,description,disclaimer,language,chronological_subject,name_subject,name_subject_uri,subject,subject_uri,location,location_uri,latitude,longitude,geodetic_datum,extent,medium,medium_uri,genre,genre_uri,type,format,rights,rightsstatement,date,date_digital,publisher,publisher_uri,issuance,issuance_start,issuance_end,frequency,relation,relation_uri,digital_origin
iowaornithassoc_108,multiple,iowaornithassoc,0,,,,,,,Record book of the Iowa Ornithologists' Association,https://n2t.net/ark:/87292/w9736m679,10385,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,"Record Book, 1895-1897",1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,Iowa Ornithological Association,,,,,,"Bartsch, Paul, 1871-1960;Merriam, C. Hart (Clinton Hart), 1855-1942;Currier, Edmonde S.;Giddings, Harold Joseph;Henning, Carl Fritz;Hoover, George C.;Rich, Guy C.;Savage, David L.;Bailey, Bert Heald;Heaton, Hiram;Irons, Ernest E. (Ernest Edward), 1877-;Law, John Eugene, 1877-1931;Goss, R. D.",http://id.loc.gov/authorities/names/n88013379;http://id.loc.gov/authorities/names/n80024499;;;;;;;;;http://id.loc.gov/authorities/names/no99076166;http://id.loc.gov/authorities/names/n92048088;,"Record book for the Iowa Ornithological Association. The book covers the period from the group's founding as the Iowa Ornithologist's Association on June 15, 1894 to January 16, 1898. The record book includes meeting minutes, copies of the organization's constitution, financial reports, officer and membership lists, and letters regarding the Iowa Ornithological Association.",,eng,,"Brown, J.H.;Keyes, Charles R. (Charles Reuben), 1871-1951",;http://id.loc.gov/authorities/names/n88218780,"Ornithology--Societies, etc;Meetings;Societies--History, organization, etc.",http://id.worldcat.org/fast/1048364;http://id.worldcat.org/fast/1015496;http://id.worldcat.org/fast/1123789,Iowa City;Iowa;Mount Vernon;Salem;Manchester,http://sws.geonames.org/4862034;http://sws.geonames.org/4862182;http://sws.geonames.org/4868251;http://sws.geonames.org/4875384;http://sws.geonames.org/4865996,41.66113;42.00027;41.92195;40.85281;42.48415,-91.53017;-93.50049;-91.41684;-91.62016;-91.45543,WGS 84,108 pages,,,administrative records;clippings (information artifacts);correspondence,http://vocab.getty.edu/aat/300027425;http://vocab.getty.edu/aat/300026867;http://vocab.getty.edu/aat/300026877,Text,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,1894-06-15/1898-01-16,2019-01-15,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_74,image,iowaornithassoc_108,75,ms0581b001f001i0075.jpg,,,,,,Page 75,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_75,image,iowaornithassoc_108,76,ms0581b001f001i0076.jpg,,,,,,Page 76,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_76,image,iowaornithassoc_108,77,ms0581b001f001i0077.jpg,,,,,,Page 77,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_77,image,iowaornithassoc_108,78,ms0581b001f001i0078.jpg,,,,,,Page 78,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_78,image,iowaornithassoc_108,79,ms0581b001f001i0079.jpg,,,,,,Page 79,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_79,image,iowaornithassoc_108,80,ms0581b001f001i0080.jpg,,,,,,Page 80,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_80,image,iowaornithassoc_108,81,ms0581b001f001i0081.jpg,,,,,,Page 81,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_81,image,iowaornithassoc_108,82,ms0581b001f001i0082.jpg,,,,,,Page 82,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_82,image,iowaornithassoc_108,83,ms0581b001f001i0083.jpg,,,,,,Page 83,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_83,image,iowaornithassoc_108,84,ms0581b001f001i0084.jpg,,,,,,Page 84,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_84,image,iowaornithassoc_108,85,ms0581b001f001i0085.jpg,,,,,,Page 85,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_85,image,iowaornithassoc_108,86,ms0581b001f001i0086.jpg,,,,,,Page 86,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_86,image,iowaornithassoc_108,87,ms0581b001f001i0087.jpg,,,,,,Page 87,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_87,image,iowaornithassoc_108,88,ms0581b001f001i0088.jpg,,,,,,Page 88,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_88,image,iowaornithassoc_108,89,ms0581b001f001i0089.jpg,,,,,,Page 89,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_89,image,iowaornithassoc_108,90,ms0581b001f001i0090.jpg,,,,,,Page 90,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_90,image,iowaornithassoc_108,91,ms0581b001f001i0091.jpg,,,,,,Page 91,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_91,image,iowaornithassoc_108,92,ms0581b001f001i0092.jpg,,,,,,Page 92,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_92,image,iowaornithassoc_108,93,ms0581b001f001i0093.jpg,,,,,,Page 93,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_93,image,iowaornithassoc_108,94,ms0581b001f001i0094.jpg,,,,,,Page 94,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_94,image,iowaornithassoc_108,95,ms0581b001f001i0095.jpg,,,,,,Page 95,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_95,image,iowaornithassoc_108,96,ms0581b001f001i0096.jpg,,,,,,Page 96,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_96,image,iowaornithassoc_108,97,ms0581b001f001i0097.jpg,,,,,,Page 97,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_97,image,iowaornithassoc_108,98,ms0581b001f001i0098.jpg,,,,,,Page 98,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_98,image,iowaornithassoc_108,99,ms0581b001f001i0099.jpg,,,,,,Page 99,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
iowaornithassoc_99,image,iowaornithassoc_108,100,ms0581b001f001i0100.jpg,,,,,,Page 100,,,,MS 581,Iowa Ornithological Association records,https://n2t.net/ark:/87292/w9vx8d,,,1,1,Iowa State University. Special Collections and University Archives,http://id.loc.gov/authorities/names/no2021021777,,,,,,,,,,,,,,,,,,,,,,,,,,,,image/tiff,"This complex item has mixed rights protection.;For portions in which Iowa State University is the copyright holder, no permission is required for noncommercial use so long as attribution is provided. All other uses require permission from Special Collections and University Archives.;The Iowa State University Library believes that portions of this item are in the public domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The item may not be in the public domain under the laws of other countries.",;https://creativecommons.org/licenses/by-nc/4.0/;http://rightsstatements.org/vocab/NoC-US/1.0/,,,Iowa State University. Library,http://id.loc.gov/authorities/names/n82160893,,,,,Iowa Ornithological Association,https://n2t.net/ark:/87292/w91v5bd2m,reformatted digital; Digitized with Nikon camera
